@relation moving_squares

@attribute feat_1 numeric
@attribute feat_2 numeric
@attribute target {0,1,2,3}

@data
0.514847,0.017731,2
0.401257,0.000276,3
0.618003,0.023921,0
0.57741,0.01397,1
0.501958,0.020981,2
0.420873,0.01117,3
0.630285,0.038963,0
0.553981,0.020998,1
0.48862,0.035759,2
0.395236,0.048508,3
0.667834,0.013849,0
0.560953,0.024103,1
0.491329,0.025976,2
0.411919,0.037386,3
0.622835,0.028463,0
0.582475,0.002547,1
0.479485,0.019095,2
0.415527,0.024208,3
0.638918,0.047137,0
0.547202,0.016434,1
0.481735,0.032692,2
0.40479,0.001614,3
0.660038,0.033009,0
0.546132,0.024598,1
0.492649,0.020081,2
0.435342,0.047878,3
0.629439,0.032995,0
0.562226,0.039151,1
0.500472,0.016527,2
0.4207,0.01552,3
0.627189,0.019222,0
0.592628,0.007997,1
0.506615,0.036277,2
0.409437,0.040146,3
0.643822,0.019493,0
0.554912,0.04417,1
0.500671,0.043564,2
0.407257,0.005416,3
0.630648,0.000042,0
0.587539,0.032822,1
0.510326,0.04281,2
0.405195,0.022381,3
0.672972,0.046193,0
0.590137,0.007554,1
0.477615,0.020942,2
0.429732,0.033113,3
0.649963,0.044743,0
0.574109,0.001949,1
0.495418,0.032502,2
0.427268,0.0013,3
0.639836,0.017889,0
0.562313,0.00919,1
0.485323,0.022454,2
0.432561,0.015705,3
0.643778,0.024226,0
0.559243,0.047545,1
0.494879,0.043299,2
0.40935,0.046446,3
0.677247,0.010753,0
0.586407,0.013307,1
0.506907,0.011518,2
0.43698,0.015045,3
0.651051,0.007739,0
0.598607,0.028753,1
0.520871,0.021499,2
0.446775,0.010752,3
0.660597,0.009568,0
0.562425,0.00806,1
0.515,0.013609,2
0.410235,0.040834,3
0.634455,0.003561,0
0.589781,0.042734,1
0.512413,0.02386,2
0.444898,0.045863,3
0.67053,0.04463,0
0.60412,0.016586,1
0.508333,0.016279,2
0.440012,0.003399,3
0.663951,0.014701,0
0.587292,0.027738,1
0.50439,0.009806,2
0.441989,0.040124,3
0.638196,0.019124,0
0.565611,0.02815,1
0.514632,0.019234,2
0.41829,0.034346,3
0.66329,0.015659,0
0.570921,0.037707,1
0.502193,0.005678,2
0.430152,0.019995,3
0.651967,0.012398,0
0.574768,0.013142,1
0.519336,0.042234,2
0.41638,0.046482,3
0.651628,0.010332,0
0.570111,0.019141,1
0.526445,0.025931,2
0.444105,0.035176,3
0.683274,0.000669,0
0.574849,0.020622,1
0.519485,0.03028,2
0.437801,0.045623,3
0.645258,0.010876,0
0.603353,0.009914,1
0.516649,0.038635,2
0.457673,0.006247,3
0.647982,0.001635,0
0.602138,0.020695,1
0.535835,0.03839,2
0.455084,0.042345,3
0.643275,0.010716,0
0.58306,0.023329,1
0.493941,0.049304,2
0.434753,0.023089,3
0.671907,0.00514,0
0.586179,0.048931,1
0.531756,0.037606,2
0.442135,0.034249,3
0.647096,0.019178,0
0.589521,0.012521,1
0.52685,0.045278,2
0.425968,0.003815,3
0.695685,0.022245,0
0.612777,0.031089,1
0.503816,0.025643,2
0.470452,0.039248,3
0.651037,0.020474,0
0.585123,0.004417,1
0.521115,0.042441,2
0.428758,0.03898,3
0.662691,0.031476,0
0.573905,0.044421,1
0.501233,0.04845,2
0.46643,0.036588,3
0.673332,0.02433,0
0.588627,0.031154,1
0.510103,0.026544,2
0.468803,0.018476,3
0.658244,0.036191,0
0.623865,0.020922,1
0.528656,0.030956,2
0.463081,0.010775,3
0.689068,0.026954,0
0.607082,0.023194,1
0.523622,0.014387,2
0.459993,0.000995,3
0.669126,0.011883,0
0.591486,0.000749,1
0.549961,0.031014,2
0.461798,0.035549,3
0.673427,0.032895,0
0.592732,0.013121,1
0.5268,0.025008,2
0.463138,0.035209,3
0.667326,0.022535,0
0.612881,0.013614,1
0.506065,0.02876,2
0.440356,0.009304,3
0.681407,0.031358,0
0.610679,0.045194,1
0.50991,0.028475,2
0.462923,0.046543,3
0.691395,0.030638,0
0.609042,0.024071,1
0.510726,0.025299,2
0.476696,0.028382,3
0.686401,0.005573,0
0.609126,0.03583,1
0.538601,0.009348,2
0.477119,0.012924,3
0.670579,0.017722,0
0.59602,0.006925,1
0.520969,0.037947,2
0.468714,0.023453,3
0.706985,0.007841,0
0.623876,0.018104,1
0.547026,0.010957,2
0.460285,0.006348,3
0.691106,0.046192,0
0.596616,0.022091,1
0.554384,0.04418,2
0.4496,0.046815,3
0.700546,0.019938,0
0.597011,0.008706,1
0.515675,0.010408,2
0.443896,0.003014,3
0.676873,0.009855,0
0.633065,0.007051,1
0.52931,0.031589,2
0.484328,0.004287,3
0.705831,0.004158,0
0.605313,0.016291,1
0.514772,0.032875,2
0.486208,0.000312,3
0.666002,0.028427,0
0.612952,0.018138,1
0.560798,0.008569,2
0.456977,0.022218,3
0.689722,0.015289,0
0.592526,0.0162,1
0.51549,0.005041,2
0.462496,0.036812,3
0.711116,0.019886,0
0.620625,0.028615,1
0.561362,0.021886,2
0.445884,0.044363,3
0.668339,0.038469,0
0.603642,0.04265,1
0.529856,0.019519,2
0.472046,0.005573,3
0.688988,0.028556,0
0.622378,0.03412,1
0.554254,0.00192,2
0.458915,0.017208,3
0.694235,0.001442,0
0.623186,0.023749,1
0.56684,0.034815,2
0.447476,0.023342,3
0.671693,0.032647,0
0.6405,0.024073,1
0.549461,0.041669,2
0.467874,0.034791,3
0.711006,0.010657,0
0.613113,0.043309,1
0.530065,0.031931,2
0.463663,0.023836,3
0.675714,0.012735,0
0.638045,0.039235,1
0.553716,0.006818,2
0.463964,0.009822,3
0.682913,0.03675,0
0.629239,0.046161,1
0.552969,0.008003,2
0.465669,0.048623,3
0.712194,0.024569,0
0.646604,0.039161,1
0.541888,0.002033,2
0.456441,0.005824,3
0.7219,0.038074,0
0.644511,0.013902,1
0.535672,0.026984,2
0.490556,0.006347,3
0.707089,0.040134,0
0.614254,0.040183,1
0.538167,0.019606,2
0.451508,0.007902,3
0.707265,0.025874,0
0.638699,0.026881,1
0.566936,0.024455,2
0.466718,0.045601,3
0.700535,0.049972,0
0.623184,0.040053,1
0.577933,0.008839,2
0.465457,0.00772,3
0.720489,0.045404,0
0.632617,0.039151,1
0.553776,0.017854,2
0.496157,0.048093,3
0.687193,0.011676,0
0.614561,0.039347,1
0.530827,0.012762,2
0.457227,0.045953,3
0.718663,0.025941,0
0.652626,0.045134,1
0.539715,0.020261,2
0.495947,0.008727,3
0.725139,0.035106,0
0.621561,0.008439,1
0.560069,0.03619,2
0.491275,0.006186,3
0.714012,0.008222,0
0.608473,0.027228,1
0.533796,0.014262,2
0.460576,0.040333,3
0.711829,0.00933,0
0.613436,0.043997,1
0.560687,0.011619,2
0.481276,0.021713,3
0.728482,0.034549,0
0.639684,0.011627,1
0.578429,0.00325,2
0.472706,0.030867,3
0.700394,0.00905,0
0.660049,0.01223,1
0.567446,0.029163,2
0.46909,0.041859,3
0.713533,0.04929,0
0.623713,0.010317,1
0.556724,0.016319,2
0.503839,0.035874,3
0.728407,0.029172,0
0.646924,0.000802,1
0.569426,0.035763,2
0.471258,0.011645,3
0.7282,0.032618,0
0.619579,0.01192,1
0.552534,0.032841,2
0.468791,0.014672,3
0.737818,0.037514,0
0.621586,0.015038,1
0.557172,0.021499,2
0.467504,0.02673,3
0.696631,0.001122,0
0.64724,0.00203,1
0.54482,0.024382,2
0.474569,0.036003,3
0.696389,0.021825,0
0.618191,0.002732,1
0.549084,0.034341,2
0.504914,0.023449,3
0.697568,0.011901,0
0.633573,0.015089,1
0.564965,0.042203,2
0.495132,0.006353,3
0.736552,0.023757,0
0.628318,0.001518,1
0.582405,0.046042,2
0.509579,0.045515,3
0.743974,0.023577,0
0.644983,0.041195,1
0.591142,0.049184,2
0.506844,0.033639,3
0.737932,0.017689,0
0.644229,0.027622,1
0.588782,0.001962,2
0.504527,0.048008,3
0.697178,0.030505,0
0.630982,0.029331,1
0.596954,0.025628,2
0.518422,0.024169,3
0.74289,0.023244,0
0.63723,0.008537,1
0.583813,0.0445,2
0.481873,0.022776,3
0.712119,0.022867,0
0.627215,0.022192,1
0.574843,0.03321,2
0.488405,0.038897,3
0.727408,0.005185,0
0.651742,0.049189,1
0.573014,0.040663,2
0.482607,0.016359,3
0.734505,0.033662,0
0.641293,0.000434,1
0.561362,0.043096,2
0.510726,0.003974,3
0.735801,0.008805,0
0.631835,0.020044,1
0.572012,0.038629,2
0.482502,0.029333,3
0.714309,0.03156,0
0.642551,0.017603,1
0.597651,0.031668,2
0.508746,0.016011,3
0.712509,0.033375,0
0.633905,0.037571,1
0.566666,0.027909,2
0.519191,0.044346,3
0.74465,0.005559,0
0.663778,0.01649,1
0.590576,0.009233,2
0.509918,0.022524,3
0.708268,0.036945,0
0.639769,0.000608,1
0.571612,0.047672,2
0.48576,0.038936,3
0.717135,0.011673,0
0.658694,0.031335,1
0.605418,0.017744,2
0.501915,0.040691,3
0.738558,0.006381,0
0.669845,0.027494,1
0.60733,0.010821,2
0.50091,0.03332,3
0.721773,0.006105,0
0.648733,0.027424,1
0.588399,0.046672,2
0.488138,0.026603,3
0.744771,0.028484,0
0.639497,0.01603,1
0.583707,0.041785,2
0.487969,0.039324,3
0.726587,0.033498,0
0.676933,0.02459,1
0.608801,0.030573,2
0.535506,0.048243,3
0.742785,0.01671,0
0.674936,0.016277,1
0.597707,0.005325,2
0.536598,0.044773,3
0.730958,0.001781,0
0.680872,0.000545,1
0.587884,0.020334,2
0.507255,0.007725,3
0.740744,0.029896,0
0.686671,0.035093,1
0.572234,0.000785,2
0.52115,0.042742,3
0.732223,0.042165,0
0.648035,0.022549,1
0.583783,0.046212,2
0.535433,0.008505,3
0.745862,0.035483,0
0.667393,0.006166,1
0.598809,0.035674,2
0.503558,0.020045,3
0.733846,0.048088,0
0.6785,0.049396,1
0.616428,0.036108,2
0.521058,0.029471,3
0.754654,0.036318,0
0.663978,0.031996,1
0.604309,0.023008,2
0.51941,0.002163,3
0.752212,0.023189,0
0.659191,0.046206,1
0.592985,0.022023,2
0.501265,0.009297,3
0.727012,0.039068,0
0.655218,0.039376,1
0.577644,0.011135,2
0.514973,0.037898,3
0.723794,0.048586,0
0.656358,0.00652,1
0.574069,0.003966,2
0.530698,0.015433,3
0.732089,0.030449,0
0.652355,0.023371,1
0.576795,0.003929,2
0.537192,0.003073,3
0.730217,0.002952,0
0.668181,0.02211,1
0.616686,0.000829,2
0.519976,0.000894,3
0.772539,0.003921,0
0.678227,0.013579,1
0.610638,0.010943,2
0.545691,0.005133,3
0.766536,0.032959,0
0.672322,0.01465,1
0.599739,0.0198,2
0.541954,0.032054,3
0.741208,0.001574,0
0.666406,0.043144,1
0.614595,0.004969,2
0.50891,0.003095,3
0.758454,0.008505,0
0.696596,0.03263,1
0.591656,0.044385,2
0.511289,0.040698,3
0.772118,0.013309,0
0.664849,0.042766,1
0.60107,0.024231,2
0.528853,0.037939,3
0.754137,0.031058,0
0.685876,0.034168,1
0.582066,0.046876,2
0.5078,0.014597,3
0.760411,0.031502,0
0.670515,0.032671,1
0.616563,0.027823,2
0.506193,0.044808,3
0.73957,0.037038,0
0.695495,0.02195,1
0.618545,0.048998,2
0.55293,0.007367,3
0.733362,0.039962,0
0.672941,0.011837,1
0.615141,0.013373,2
0.517355,0.047333,3
0.745652,0.036143,0
0.705672,0.022646,1
0.614117,0.019084,2
0.545815,0.006977,3
0.770214,0.025676,0
0.693024,0.023628,1
0.610145,0.044906,2
0.558324,0.024522,3
0.780014,0.006198,0
0.697656,0.008646,1
0.606045,0.049999,2
0.553447,0.025026,3
0.758193,0.001739,0
0.701208,0.002236,1
0.612328,0.022029,2
0.514698,0.024319,3
0.781214,0.011393,0
0.707125,0.025225,1
0.598491,0.045276,2
0.515621,0.001969,3
0.775646,0.0085,0
0.70214,0.030446,1
0.608027,0.0095,2
0.5391,0.012266,3
0.764986,0.028556,0
0.669184,0.022558,1
0.603864,0.047611,2
0.562133,0.023911,3
0.767261,0.020925,0
0.698988,0.03772,1
0.604463,0.011324,2
0.547543,0.035103,3
0.759563,0.038142,0
0.688433,0.026034,1
0.630314,0.001199,2
0.518216,0.034289,3
0.751247,0.049942,0
0.672561,0.012496,1
0.59224,0.043386,2
0.540879,0.043801,3
0.764428,0.024319,0
0.6745,0.003513,1
0.610495,0.043802,2
0.562223,0.019578,3
0.745989,0.048796,0
0.705654,0.003765,1
0.626732,0.017042,2
0.51997,0.018894,3
0.791327,0.03142,0
0.672459,0.005781,1
0.623574,0.039969,2
0.52636,0.013695,3
0.776735,0.01351,0
0.715327,0.039015,1
0.622224,0.042882,2
0.570392,0.044618,3
0.773295,0.028604,0
0.672706,0.024117,1
0.629643,0.024597,2
0.548593,0.03021,3
0.797667,0.0177,0
0.718928,0.008953,1
0.620867,0.001607,2
0.56989,0.004675,3
0.770795,0.02133,0
0.677354,0.033614,1
0.599642,0.02985,2
0.531912,0.002096,3
0.768644,0.030533,0
0.718993,0.033871,1
0.600857,0.040168,2
0.555671,0.000954,3
0.785318,0.010682,0
0.712776,0.017972,1
0.649291,0.034542,2
0.537271,0.012013,3
0.795445,0.04354,0
0.71823,0.043486,1
0.620116,0.026736,2
0.540015,0.003142,3
0.787949,0.005555,0
0.695197,0.029244,1
0.604866,0.024825,2
0.548473,0.046759,3
0.755283,0.005362,0
0.712179,0.006089,1
0.630578,0.046463,2
0.545686,0.020108,3
0.787648,0.001202,0
0.681344,0.034242,1
0.624436,0.013856,2
0.565898,0.048876,3
0.767503,0.028473,0
0.683217,0.028442,1
0.626106,0.018082,2
0.578677,0.038743,3
0.800716,0.025772,0
0.723304,0.043783,1
0.653171,0.000018,2
0.541515,0.027667,3
0.79645,0.044874,0
0.732483,0.003258,1
0.637448,0.045755,2
0.571347,0.029799,3
0.788381,0.013381,0
0.684803,0.040502,1
0.611771,0.037848,2
0.576458,0.00099,3
0.776446,0.013438,0
0.722492,0.039188,1
0.639315,0.04572,2
0.555671,0.049736,3
0.779356,0.041363,0
0.719985,0.046109,1
0.645735,0.015812,2
0.582564,0.029327,3
0.801256,0.037216,0
0.699398,0.041522,1
0.617321,0.014382,2
0.56709,0.047158,3
0.792119,0.006807,0
0.68864,0.004843,1
0.619327,0.012273,2
0.587636,0.02411,3
0.771222,0.020681,0
0.696781,0.024123,1
0.652548,0.040171,2
0.584195,0.030533,3
0.79884,0.020569,0
0.691632,0.029443,1
0.620145,0.022839,2
0.576259,0.046817,3
0.803168,0.031034,0
0.720306,0.030975,1
0.656725,0.03228,2
0.543316,0.039819,3
0.770951,0.012805,0
0.705095,0.008516,1
0.662095,0.035511,2
0.549288,0.006156,3
0.777599,0.025059,0
0.698889,0.00404,1
0.633084,0.048443,2
0.552703,0.01832,3
0.799929,0.003577,0
0.739861,0.039365,1
0.662295,0.039352,2
0.544195,0.013814,3
0.814357,0.049065,0
0.718951,0.019866,1
0.665012,0.041187,2
0.572466,0.015465,3
0.776922,0.01446,0
0.730871,0.01446,1
0.668948,0.017938,2
0.567333,0.044926,3
0.8072,0.014003,0
0.745093,0.018942,1
0.641551,0.042661,2
0.576908,0.028402,3
0.808196,0.009671,0
0.739062,0.040883,1
0.632986,0.03287,2
0.571314,0.041562,3
0.808901,0.016756,0
0.727828,0.011732,1
0.662823,0.044143,2
0.595324,0.013658,3
0.820236,0.020356,0
0.703216,0.025528,1
0.654068,0.018449,2
0.556786,0.042974,3
0.792042,0.035941,0
0.745242,0.008861,1
0.674519,0.015174,2
0.552191,0.032316,3
0.822082,0.033502,0
0.702828,0.007182,1
0.657208,0.028812,2
0.586581,0.04107,3
0.794709,0.035197,0
0.738756,0.008043,1
0.655505,0.02239,2
0.60232,0.030522,3
0.810333,0.03847,0
0.734728,0.019718,1
0.662287,0.028452,2
0.570687,0.005487,3
0.829164,0.032721,0
0.740822,0.00296,1
0.651888,0.045879,2
0.560453,0.025713,3
0.792936,0.020623,0
0.741078,0.002586,1
0.638125,0.027737,2
0.602515,0.032211,3
0.803154,0.024384,0
0.73202,0.012787,1
0.656023,0.018125,2
0.60233,0.041394,3
0.80589,0.048143,0
0.746524,0.039117,1
0.681789,0.004012,2
0.602008,0.034411,3
0.812788,0.006564,0
0.709989,0.038548,1
0.641686,0.000644,2
0.562387,0.021549,3
0.807695,0.040019,0
0.756261,0.005739,1
0.65893,0.022371,2
0.59519,0.024054,3
0.818923,0.048722,0
0.725532,0.0373,1
0.677449,0.026274,2
0.606633,0.003443,3
0.80592,0.0008,0
0.75128,0.01944,1
0.686255,0.014008,2
0.604793,0.00882,3
0.805933,0.02059,0
0.758238,0.0331,1
0.663841,0.025251,2
0.597853,0.031611,3
0.813028,0.03585,0
0.715748,0.046942,1
0.671306,0.036621,2
0.605182,0.033694,3
0.826529,0.038005,0
0.752301,0.020732,1
0.665993,0.043684,2
0.59047,0.027383,3
0.805634,0.032222,0
0.73683,0.004949,1
0.65412,0.01325,2
0.596755,0.037822,3
0.822345,0.03565,0
0.755716,0.000717,1
0.674101,0.006427,2
0.587421,0.001461,3
0.821167,0.014776,0
0.741435,0.004347,1
0.662756,0.036401,2
0.587066,0.04626,3
0.807294,0.027373,0
0.742034,0.017474,1
0.667455,0.015327,2
0.59773,0.035898,3
0.798383,0.01257,0
0.766765,0.039551,1
0.682986,0.030366,2
0.601994,0.006204,3
0.83143,0.010506,0
0.741986,0.049592,1
0.65467,0.013745,2
0.582229,0.006317,3
0.839821,0.005853,0
0.749826,0.031759,1
0.652604,0.04558,2
0.577612,0.041995,3
0.813374,0.001173,0
0.762213,0.03957,1
0.669921,0.047389,2
0.60736,0.028774,3
0.842022,0.001202,0
0.726929,0.010953,1
0.688753,0.046681,2
0.591656,0.027064,3
0.822542,0.032377,0
0.764917,0.047133,1
0.687236,0.033501,2
0.575602,0.01225,3
0.82348,0.0049,0
0.743823,0.024839,1
0.677442,0.003355,2
0.585956,0.047937,3
0.824485,0.004115,0
0.767225,0.04124,1
0.672728,0.010355,2
0.578844,0.039569,3
0.829709,0.038948,0
0.764804,0.04795,1
0.683112,0.034014,2
0.580239,0.030328,3
0.812045,0.02493,0
0.73504,0.019121,1
0.668578,0.003411,2
0.594947,0.027454,3
0.822785,0.023293,0
0.734475,0.034904,1
0.660481,0.0355,2
0.623647,0.03605,3
0.848169,0.006711,0
0.738552,0.035345,1
0.69434,0.018797,2
0.608477,0.045447,3
0.841942,0.02998,0
0.748802,0.041485,1
0.676661,0.012772,2
0.585441,0.002207,3
0.835101,0.041503,0
0.742684,0.033821,1
0.688907,0.031047,2
0.608274,0.039549,3
0.858778,0.030989,0
0.73684,0.024334,1
0.682934,0.007501,2
0.631473,0.029787,3
0.849999,0.045679,0
0.763536,0.049897,1
0.701491,0.030637,2
0.614832,0.004428,3
0.815905,0.024809,0
0.764782,0.024808,1
0.693675,0.013839,2
0.622368,0.01847,3
0.835654,0.003452,0
0.747996,0.029544,1
0.662792,0.038005,2
0.630447,0.049015,3
0.82863,0.042157,0
0.756939,0.022195,1
0.67457,0.018086,2
0.629986,0.012271,3
0.819591,0.044859,0
0.783524,0.032231,1
0.672846,0.037986,2
0.610225,0.01632,3
0.827047,0.038727,0
0.769183,0.013655,1
0.682796,0.023582,2
0.607423,0.02393,3
0.848043,0.017424,0
0.741706,0.006877,1
0.667771,0.039658,2
0.611205,0.013706,3
0.832732,0.006156,0
0.749083,0.003582,1
0.672673,0.024715,2
0.6047,0.007017,3
0.864995,0.02259,0
0.762157,0.022895,1
0.681648,0.031288,2
0.632984,0.019251,3
0.861873,0.023116,0
0.788881,0.016228,1
0.687048,0.018943,2
0.609438,0.039609,3
0.820053,0.040227,0
0.789967,0.024648,1
0.692538,0.044243,2
0.624845,0.030832,3
0.838489,0.040649,0
0.777442,0.034395,1
0.701122,0.027218,2
0.619585,0.027903,3
0.849804,0.046286,0
0.771433,0.019469,1
0.698959,0.040626,2
0.628361,0.011267,3
0.866919,0.048927,0
0.76427,0.031492,1
0.694316,0.027777,2
0.621194,0.028627,3
0.870702,0.027209,0
0.76988,0.016166,1
0.714733,0.006877,2
0.601241,0.011402,3
0.862519,0.033486,0
0.78049,0.028344,1
0.682396,0.035649,2
0.644349,0.038932,3
0.863074,0.027155,0
0.760068,0.009188,1
0.689431,0.027583,2
0.641706,0.001468,3
0.835529,0.00594,0
0.772219,0.002492,1
0.7001,0.018271,2
0.603727,0.005676,3
0.835937,0.019832,0
0.797034,0.003369,1
0.682159,0.029942,2
0.635053,0.027968,3
0.834044,0.039374,0
0.786976,0.001057,1
0.689129,0.045727,2
0.638054,0.002502,3
0.85251,0.034616,0
0.771838,0.028076,1
0.706786,0.044028,2
0.652054,0.029128,3
0.876093,0.042235,0
0.784494,0.023465,1
0.719615,0.035221,2
0.628019,0.034806,3
0.87815,0.022647,0
0.78442,0.0495,1
0.712342,0.038172,2
0.640476,0.049555,3
0.877233,0.03962,0
0.773739,0.038484,1
0.71846,0.020037,2
0.613855,0.020515,3
0.839661,0.008783,0
0.803298,0.019473,1
0.68768,0.012615,2
0.636224,0.033045,3
0.871752,0.04576,0
0.774676,0.019693,1
0.714175,0.001049,2
0.654685,0.030932,3
0.852299,0.028721,0
0.810422,0.009583,1
0.72857,0.024278,2
0.632029,0.031549,3
0.869432,0.03595,0
0.808404,0.027485,1
0.715028,0.039461,2
0.648935,0.031781,3
0.877719,0.018551,0
0.765181,0.014289,1
0.729437,0.00445,2
0.617456,0.02682,3
0.88833,0.025796,0
0.780053,0.015462,1
0.729553,0.003768,2
0.627735,0.023656,3
0.84736,0.02612,0
0.782553,0.002215,1
0.696941,0.049811,2
0.616065,0.04456,3
0.870152,0.025636,0
0.804086,0.035172,1
0.696729,0.023131,2
0.620695,0.020231,3
0.868739,0.016774,0
0.787446,0.001821,1
0.696945,0.046479,2
0.622732,0.041554,3
0.854352,0.016688,0
0.77691,0.049346,1
0.696631,0.006235,2
0.638568,0.005281,3
0.865336,0.005245,0
0.796939,0.008071,1
0.704121,0.021632,2
0.647923,0.002707,3
0.887185,0.016112,0
0.798221,0.044477,1
0.718252,0.002246,2
0.650691,0.044879,3
0.891396,0.00871,0
0.798265,0.004909,1
0.744912,0.021527,2
0.633548,0.020795,3
0.886356,0.048215,0
0.813691,0.032863,1
0.724524,0.010384,2
0.637092,0.03122,3
0.890201,0.030311,0
0.799353,0.011456,1
0.717003,0.010511,2
0.669575,0.016089,3
0.866324,0.009223,0
0.793289,0.038822,1
0.71083,0.036246,2
0.633581,0.020252,3
0.867119,0.02628,0
0.814562,0.013083,1
0.709771,0.016094,2
0.674042,0.045224,3
0.870817,0.003239,0
0.792036,0.016264,1
0.705711,0.017872,2
0.635237,0.028889,3
0.857457,0.034921,0
0.792254,0.008197,1
0.716197,0.049555,2
0.667397,0.023038,3
0.866624,0.024146,0
0.820606,0.03668,1
0.720982,0.035855,2
0.639578,0.030279,3
0.883538,0.02084,0
0.814775,0.019799,1
0.732755,0.019772,2
0.655328,0.003269,3
0.884818,0.007604,0
0.809988,0.043515,1
0.725058,0.028365,2
0.634335,0.037826,3
0.885157,0.014847,0
0.786506,0.042241,1
0.734033,0.039428,2
0.63295,0.026956,3
0.870596,0.004815,0
0.801205,0.029631,1
0.708998,0.000522,2
0.643612,0.013722,3
0.875706,0.0241,0
0.805447,0.029985,1
0.741655,0.015098,2
0.666037,0.046801,3
0.879642,0.01335,0
0.830884,0.038592,1
0.714999,0.042782,2
0.637225,0.006675,3
0.879004,0.044286,0
0.786528,0.02618,1
0.712345,0.038632,2
0.652351,0.04189,3
0.893336,0.029686,0
0.811176,0.009343,1
0.717886,0.008593,2
0.667737,0.035385,3
0.890021,0.047951,0
0.820888,0.037015,1
0.714415,0.016368,2
0.671342,0.025109,3
0.906322,0.015199,0
0.791769,0.040949,1
0.762556,0.012721,2
0.648384,0.013791,3
0.872583,0.031554,0
0.807214,0.030278,1
0.761392,0.007182,2
0.684954,0.035936,3
0.903444,0.004636,0
0.822966,0.034564,1
0.745189,0.012872,2
0.648313,0.000335,3
0.876474,0.043026,0
0.809422,0.003119,1
0.749491,0.014935,2
0.678748,0.044107,3
0.890953,0.018321,0
0.838393,0.032588,1
0.720595,0.002151,2
0.691476,0.003502,3
0.889216,0.047691,0
0.827662,0.025303,1
0.745322,0.020003,2
0.648384,0.029896,3
0.91557,0.00283,0
0.824562,0.00318,1
0.729598,0.0089,2
0.676322,0.008249,3
0.916225,0.008843,0
0.839961,0.027733,1
0.755001,0.037415,2
0.682511,0.005071,3
0.880325,0.03791,0
0.806777,0.031556,1
0.739253,0.046412,2
0.679973,0.029941,3
0.90967,0.015685,0
0.831136,0.022457,1
0.742718,0.013424,2
0.678784,0.000853,3
0.896544,0.007179,0
0.798611,0.038466,1
0.772029,0.037344,2
0.667422,0.044864,3
0.887924,0.00372,0
0.842838,0.006054,1
0.726991,0.018384,2
0.689876,0.030089,3
0.917787,0.017949,0
0.826929,0.017064,1
0.730631,0.042387,2
0.685104,0.002521,3
0.89507,0.032027,0
0.823812,0.00969,1
0.726361,0.002156,2
0.674905,0.028839,3
0.881869,0.033386,0
0.809373,0.029035,1
0.768964,0.020425,2
0.65456,0.038688,3
0.887561,0.015779,0
0.810457,0.01659,1
0.737911,0.048331,2
0.677482,0.004027,3
0.9041,0.039327,0
0.832658,0.045613,1
0.741744,0.01004,2
0.698961,0.038517,3
0.893568,0.027835,0
0.813974,0.029653,1
0.774939,0.006262,2
0.688245,0.026202,3
0.916917,0.041866,0
0.814192,0.014126,1
0.778166,0.027497,2
0.680662,0.046944,3
0.930845,0.004292,0
0.851753,0.017364,1
0.781772,0.022543,2
0.682214,0.017418,3
0.883611,0.015992,0
0.818457,0.02211,1
0.746301,0.003386,2
0.661961,0.011574,3
0.900339,0.049998,0
0.855642,0.005565,1
0.773574,0.033608,2
0.706225,0.00896,3
0.927863,0.047688,0
0.830035,0.032066,1
0.780902,0.009185,2
0.669084,0.017723,3
0.9311,0.038935,0
0.835008,0.044864,1
0.766327,0.030678,2
0.666888,0.028626,3
0.903793,0.000358,0
0.827045,0.039369,1
0.768329,0.017777,2
0.678207,0.006769,3
0.888567,0.036125,0
0.833129,0.016043,1
0.78189,0.030715,2
0.68215,0.011609,3
0.892994,0.046599,0
0.843004,0.003802,1
0.780226,0.035542,2
0.673433,0.035152,3
0.92053,0.048051,0
0.843308,0.032009,1
0.754645,0.046986,2
0.704915,0.044493,3
0.911331,0.027521,0
0.817409,0.004974,1
0.751236,0.03214,2
0.669222,0.023695,3
0.90479,0.00632,0
0.84702,0.023011,1
0.756352,0.01249,2
0.6805,0.038933,3
0.920434,0.032298,0
0.829067,0.027764,1
0.754497,0.024147,2
0.706384,0.003505,3
